Longitude,Latitude,House-Age,Area,Property-Type,Purpose,Floor,Elevator,Janitor,Parking-Space,Closing-Date,Price,Bedroom,Living Room,Bathroom
120.96147018035924,24.815104414943868,26,9.30,住宅大樓(11層含以上有電梯),住家用,十一層/十四層,有,有,0,112/04/13,"2,550,000",0,0,0
120.93054154288822,24.84336175444821,20,67.84,透天厝,住家用,全/四層,無,無,0,112/04/17,"12,900,000",4,2,3
120.973311549434,24.812777616326613,27,24.48,住宅大樓(11層含以上有電梯),住家用,六層/十二層,有,有,1,112/04/16,"7,750,000",2,2,1
121.0119868034444,24.78962110350966,7,52.15,住宅大樓(11層含以上有電梯),住家用,二層/二十二層,有,有,1,112/04/20,"24,500,000",3,2,2
120.9928193020938,24.798027067891127,35,47.79,公寓(5樓含以下無電梯),住家用,二層/五層,無,無,0,112/04/05,"10,100,000",5,2,2
120.9916422758453,24.798397178932465,41,30.37,公寓(5樓含以下無電梯),住家用,二層/五層,無,無,0,112/04/02,"8,780,000",0,0,0
120.96819496083258,24.822401105771583,23,37.53,住宅大樓(11層含以上有電梯),住家用,二層/二十層,有,有,0,112/04/21,"10,500,000",3,2,2
120.96629002245813,24.769709620320477,27,40.69,華廈(10層含以下有電梯),住家用,七層/十層,有,有,1,112/04/24,"8,680,000",2,2,2
120.9776431121224,24.76376185959072,26,49.01,華廈(10層含以下有電梯),住家用,二層/十層,有,有,2,112/04/24,"5,450,000",3,2,1
120.96497260559848,24.81292035931861,42,28.43,公寓(5樓含以下無電梯),住家用,五層/五層,無,無,0,112/04/26,"3,450,000",3,2,1
121.024851412043,24.777503084301568,17,8.79,華廈(10層含以下有電梯),住家用,二層/六層,有,有,0,112/04/16,"3,960,000",1,1,1
120.9633905277836,24.81076213564231,14,17.78,住宅大樓(11層含以上有電梯),辦公用,六層/十一層,有,有,1,112/04/25,"6,450,000",2,1,1
121.01459813578164,24.79257323470499,3,36.70,住宅大樓(11層含以上有電梯),住家用,十八層/二十一層,有,有,1,112/04/28,"18,500,000",2,2,1
120.92231197286858,24.79169606473148,17,7.25,華廈(10層含以下有電梯),住家用,五層/五層,有,有,0,112/04/28,"1,700,000",1,1,1
121.0122937409576,24.79311516395589,8,57.38,住宅大樓(11層含以上有電梯),住家用,十五層/二十八層,有,有,1,112/04/19,"27,800,000",3,2,2
120.96452810059618,24.77592092330664,38,49.02,透天厝,其他,全/三層,無,無,0,112/04/28,"26,200,000",0,0,0
120.92657002798762,24.799589231336164,11,64.62,透天厝,住家用,全/五層,無,無,0,112/04/16,"16,660,000",4,2,4
120.95172310978388,24.798163916418016,13,45.45,住宅大樓(11層含以上有電梯),住家用,二層/十五層,有,有,1,112/04/21,"12,800,000",3,2,2
121.00372875114958,24.79573391429741,12,57.87,住宅大樓(11層含以上有電梯),住家用,三層/十四層,有,有,1,112/04/24,"21,200,000",3,2,2
120.97841400101176,24.765955933496,30,36.37,公寓(5樓含以下無電梯),住家用,四層/五層,無,有,0,112/04/27,"4,300,000",3,2,2
120.97865304132785,24.813681339365072,30,8.53,華廈(10層含以下有電梯),住家用,五層/七層,有,有,0,112/04/22,"2,020,000",0,0,0
120.95152489063916,24.79920213692964,15,46.16,住宅大樓(11層含以上有電梯),住家用,四層/十五層,有,有,1,112/04/25,"13,850,000",3,2,2
120.96505199692176,24.812008483602227,26,10.70,住宅大樓(11層含以上有電梯),住家用,四層/十二層,有,有,0,112/04/18,"1,500,000",1,1,1
120.99091011460033,24.80171967151959,11,57.74,住宅大樓(11層含以上有電梯),辦公用,六層/十二層,有,有,1,112/04/08,"27,200,000",4,2,2
120.9313248515858,24.84036462483394,19,32.82,華廈(10層含以下有電梯),住家用,四層/六層,有,有,1,112/04/27,"8,080,000",3,2,2
121.0203630326559,24.785412855737995,10,119.12,住宅大樓(11層含以上有電梯),住家用,十七層/二十六層,有,有,2,112/04/18,"41,000,000",3,2,4
120.9776431121224,24.76376185959072,26,42.39,華廈(10層含以下有電梯),住家用,二層/五層,有,有,1,112/04/15,"6,750,000",3,2,2
120.96321100447176,24.815745893877,15,63.28,住宅大樓(11層含以上有電梯),住家用,十二層/二十六層,有,有,1,112/04/26,"19,100,000",4,2,2
120.92833374839842,24.845708134191103,13,52.03,住宅大樓(11層含以上有電梯),住家用,十一層/十三層,有,有,1,112/04/13,"10,500,000",3,2,20
120.97980630313492,24.77793714475986,45,32.79,透天厝,住家用,全/二層,無,無,0,112/04/27,"11,100,000",0,0,0
121.00895075535256,24.79259173686891,11,50.57,住宅大樓(11層含以上有電梯),住家用,十五層/十五層,有,有,1,112/04/19,"23,500,000",3,2,2
120.9604261019624,24.80097437038492,25,10.27,住宅大樓(11層含以上有電梯),住家用,四層/十四層,有,有,0,112/04/17,"2,250,000",0,0,0
120.95897822777496,24.812485460804773,17,45.11,住宅大樓(11層含以上有電梯),住家用,十三層/十四層,有,有,1,112/04/26,"16,350,000",3,2,2
120.97362580367351,24.82358491018132,31,14.25,華廈(10層含以下有電梯),住家用,四層/七層,有,有,0,112/04/25,"3,100,000",0,0,0
120.95594476772096,24.80298649963809,14,12.98,華廈(10層含以下有電梯),辦公用,二層/十層,有,有,0,112/04/29,"5,800,000",2,1,1
120.97293549892493,24.813499835102803,34,30.77,公寓(5樓含以下無電梯),住家用,五層/五層,無,無,0,112/04/16,"6,050,000",3,2,2
120.96240121118062,24.811222351871443,15,12.95,華廈(10層含以下有電梯),辦公用,三層/十層,有,有,0,112/04/22,"5,280,000",1,1,1
120.96311753023052,24.797336524724813,23,11.70,住宅大樓(11層含以上有電梯),住家用,四層/十四層,有,有,0,112/04/07,"3,300,000",0,0,0
121.01053317653326,24.792203403823223,11,19.11,住宅大樓(11層含以上有電梯),住家用,十二層/十五層,有,有,1,112/04/28,"10,530,000",3,2,2
121.01399465715168,24.791074530971173,2,32.26,住宅大樓(11層含以上有電梯),住家用,十四層/二十四層,有,有,1,112/04/07,"16,700,000",2,2,1
120.96716909389336,24.811115126834096,27,45.08,華廈(10層含以下有電梯),住家用,八層/八層,有,有,1,112/04/15,"19,000,000",3,2,2
120.92816932434138,24.78767221363305,29,32.22,住宅大樓(11層含以上有電梯),住家用,九層/十二層,有,有,0,112/04/30,"4,800,000",3,2,2
120.92745344805527,24.8281922809344,29,78.46,透天厝,住商用,全/四層,無,無,0,112/04/06,"11,000,000",3,2,3
121.0114232073734,24.79114698092156,7,46.81,住宅大樓(11層含以上有電梯),住家用,七層/二十七層,有,有,1,112/04/15,"23,080,000",2,2,2
121.00972207991866,24.791029724698213,10,31.74,住宅大樓(11層含以上有電梯),住家用,三層/十四層,有,有,1,112/04/23,"14,500,000",1,1,1
120.95235607114874,24.798290509675677,10,36.95,住宅大樓(11層含以上有電梯),住家用,八層/十五層,有,有,1,112/04/23,"13,600,000",2,2,1
120.98437077381038,24.812481240122494,10,42.51,住宅大樓(11層含以上有電梯),住家用,十二層/十四層,有,有,1,112/04/27,"23,500,000",3,2,2
120.98536026865123,24.809899149292992,9,46.62,住宅大樓(11層含以上有電梯),住家用,十四層/十五層,有,有,1,112/04/22,"19,300,000",3,2,2
120.98518179703998,24.813438361798926,13,51.70,住宅大樓(11層含以上有電梯),住家用,十一層/十四層,有,有,1,112/04/25,"23,760,000",4,2,2
120.99393678024126,24.80170176686549,25,42.68,住宅大樓(11層含以上有電梯),住家用,九層/十二層,有,有,0,112/04/15,"13,680,000",3,2,2
120.96532722087292,24.818292459393973,19,54.73,住宅大樓(11層含以上有電梯),住家用,一層/十一層,有,有,1,112/04/23,"16,000,000",3,2,2
120.95989355611026,24.7960987589596,31,42.85,透天厝,住家用,全/四層,無,無,0,112/04/16,"15,630,000",4,2,3
120.92833615581648,24.841527911291976,20,55.48,透天厝,住家用,全/四層,無,無,0,112/04/30,"12,450,000",4,2,3
120.96539173081716,24.764066499647505,24,61.86,透天厝,住家用,全/三層,無,有,0,112/04/30,"8,100,000",3,3,3
120.94802522786657,24.795120025948435,9,46.82,住宅大樓(11層含以上有電梯),住家用,八層/十二層,有,有,1,112/04/03,"15,100,000",2,2,2
121.01475586529962,24.788212384306345,7,34.73,華廈(10層含以下有電梯),住家用,五層/七層,有,有,1,112/04/30,"16,300,000",3,2,2
120.96444878050718,24.811349257814182,17,52.56,住宅大樓(11層含以上有電梯),住家用,七層/十二層,有,有,1,112/04/17,"16,200,000",3,2,2
120.92214365252846,24.791993917624826,17,58.57,透天厝,住商用,全/三層,無,無,0,112/04/22,"14,200,000",4,2,3
120.97232059061344,24.820722600879204,27,37.01,華廈(10層含以下有電梯),住家用,四層/五層,有,有,1,112/04/15,"10,470,000",3,2,2
120.97355738783548,24.81965745306275,39,47.89,透天厝,住家用,全/三層,無,無,0,112/04/26,"13,500,000",4,3,4
120.97365941971351,24.80495890371824,10,54.51,住宅大樓(11層含以上有電梯),住家用,十八層/二十層,有,有,1,112/04/04,"24,680,000",3,2,2
120.9759139893702,24.80832694860973,40,31.94,公寓(5樓含以下無電梯),其他,二層/五層,無,無,0,112/04/12,"15,500,000",4,2,2
121.02527748623666,24.781656181840223,32,50.35,住宅大樓(11層含以上有電梯),住家用,十層/十二層,有,有,0,112/04/12,"10,580,000",0,0,0
121.01475586529962,24.788212384306345,7,34.68,華廈(10層含以下有電梯),住家用,七層/七層,有,有,1,112/04/30,"15,500,000",3,2,2
120.9293728085125,24.775655673721488,15,46.16,透天厝,住家用,全/四層,無,有,0,112/04/09,"10,500,000",4,2,3
120.96509387975269,24.76839116413496,27,109.80,透天厝,住家用,全/三層,無,有,0,112/04/29,"28,200,000",5,4,6
120.9491787847513,24.804040697028523,1,21.31,華廈(10層含以下有電梯),住家用,四層/五層,有,有,1,112/04/02,"10,900,000",2,2,2
120.96743369491064,24.820595226130724,29,43.04,華廈(10層含以下有電梯),住家用,二層/八層,有,有,1,112/04/29,"8,600,000",3,2,2
120.98437077381038,24.812481240122494,10,46.59,住宅大樓(11層含以上有電梯),住家用,九層/十四層,有,有,1,112/04/28,"22,500,000",3,2,2
120.96147018035924,24.815104414943868,26,20.84,住宅大樓(11層含以上有電梯),住家用,五層/十四層,有,有,0,112/04/26,"5,200,000",1,1,1
120.9647908345364,24.791052986233467,28,38.07,華廈(10層含以下有電梯),住家用,五層/八層,有,有,1,112/04/21,"10,200,000",3,2,2
120.95537820187312,24.81072384446168,31,19.02,住宅大樓(11層含以上有電梯),住家用,九層/十二層,有,有,0,112/04/26,"6,150,000",2,1,1
121.019927522397,24.78315575082206,9,32.06,華廈(10層含以下有電梯),辦公用,"四層,見其他登記事項/九層",有,有,1,112/04/04,"15,200,000",1,2,2
120.9530065388358,24.804457265014616,1,71.10,透天厝,住家用,全/四層,有,無,0,112/04/06,"33,080,000",3,2,5
120.96505199692176,24.812008483602227,26,8.10,住宅大樓(11層含以上有電梯),辦公用,十層/十二層,有,有,0,112/04/07,"1,900,000",0,0,0
120.96178092541372,24.80176924045228,16,12.66,華廈(10層含以下有電梯),辦公用,一層/十層,有,有,0,112/03/22,"4,300,000",1,1,1
121.01488477451008,24.791056387197838,8,62.01,住宅大樓(11層含以上有電梯),住家用,六層/二十三層,有,有,1,112/03/17,"35,900,000",3,2,2
120.92096253884668,24.782964664648805,1,25.96,華廈(10層含以下有電梯),住家用,四層/五層,有,無,1,112/03/24,"8,300,000",3,2,2
120.97361726088924,24.81721072199705,8,87.04,透天厝,住家用,全/四層,有,無,0,112/03/06,"37,160,000",5,2,5
120.93259205731428,24.838965774314328,15,44.42,住宅大樓(11層含以上有電梯),住家用,四層/十四層,有,有,1,112/03/30,"10,500,000",4,2,2
120.97630079109456,24.802909847825536,27,13.38,住宅大樓(11層含以上有電梯),住家用,十二層/十二層,有,有,0,112/03/06,"4,500,000",1,1,1
120.97191575856326,24.81733681750724,31,8.00,華廈(10層含以下有電梯),住家用,二層/七層,有,無,0,112/03/16,"2,050,000",1,1,1
120.98410734249886,24.78384240406397,23,39.98,華廈(10層含以下有電梯),住家用,二層/五層,有,有,1,112/03/03,"12,400,000",3,2,2
120.95185872903149,24.805549358402224,19,49.23,華廈(10層含以下有電梯),住家用,六層/八層,有,有,1,112/03/18,"11,500,000",3,2,2
120.96769691583007,24.79739174206204,34,30.76,公寓(5樓含以下無電梯),住家用,四層/五層,無,無,0,112/03/31,"4,480,000",3,2,2
120.96776855402122,24.78809226525765,33,43.86,公寓(5樓含以下無電梯),住家用,五層/五層,無,無,0,112/03/18,"7,000,000",0,0,0
120.96830564222644,24.77616553725652,18,15.26,華廈(10層含以下有電梯),住家用,地下二層/四層,有,有,0,112/03/26,"4,310,000",0,0,0
120.96074961959408,24.81013849821574,30,44.81,華廈(10層含以下有電梯),住家用,五層/五層,有,無,1,112/03/17,"12,300,000",4,2,2
120.95648733472896,24.778780890763723,21,58.68,公寓(5樓含以下無電梯),住家用,"一層,二層,三層,地下一層/四層",無,有,0,112/03/05,"12,450,000",5,2,3
120.9776431121224,24.76376185959072,26,43.54,公寓(5樓含以下無電梯),住家用,五層/五層,無,無,1,112/03/16,"4,500,000",3,2,2
120.96311753023052,24.797336524724813,23,20.43,住宅大樓(11層含以上有電梯),住家用,十層/十四層,有,有,1,112/03/20,"5,300,000",0,0,0
120.92677265204826,24.84189732538555,24,18.78,透天厝,商業用,全/一層,無,無,0,112/03/05,"9,300,000",1,1,1
120.9585815669303,24.8154467281961,27,29.42,華廈(10層含以下有電梯),住家用,七層/七層,有,有,1,112/03/27,"6,000,000",3,2,2
120.95052569903524,24.799743532039415,29,45.41,華廈(10層含以下有電梯),住家用,二層/七層,有,有,1,112/03/10,"8,100,000",3,2,2
120.9624350684097,24.797345383926658,26,8.36,住宅大樓(11層含以上有電梯),辦公用,九層/十七層,有,有,0,112/03/22,"2,380,000",0,0,0
120.9624350684097,24.797345383926658,26,39.51,住宅大樓(11層含以上有電梯),住家用,九層/十七層,有,有,1,112/03/12,"9,900,000",3,2,2
120.96519124223164,24.809290906012567,2,23.92,華廈(10層含以下有電梯),住家用,五層/七層,有,有,0,112/03/31,"7,750,000",1,1,1
121.00951452179604,24.792817411001625,1,18.88,華廈(10層含以下有電梯),住家用,二層/七層,有,有,0,112/03/04,"9,200,000",0,0,0
121.0114232073734,24.79114698092156,7,46.79,住宅大樓(11層含以上有電梯),住家用,五層/二十七層,有,有,1,112/03/09,"24,580,000",2,2,2
120.9707187096797,24.81767965830714,29,38.75,華廈(10層含以下有電梯),住家用,七層/七層,有,無,0,112/03/03,"9,000,000",3,2,2
121.01734646395064,24.784049908579533,14,46.92,住宅大樓(11層含以上有電梯),住家用,三層/十五層,有,有,1,112/03/07,"23,530,000",3,2,2
120.9444257817436,24.793529682221408,27,33.64,住宅大樓(11層含以上有電梯),住家用,四層/十二層,有,有,0,112/03/21,"7,000,000",3,2,2
120.94048301944343,24.765431029790545,11,175.53,透天厝,農業用,全/三層,有,有,0,112/03/19,"37,200,000",5,4,4
120.96995548931068,24.82394536096714,26,37.28,華廈(10層含以下有電梯),住家用,三層/七層,有,有,0,112/03/19,"11,260,000",3,2,2
120.93913247538649,24.79750022668523,11,50.84,住宅大樓(11層含以上有電梯),住家用,四層/十一層,有,有,1,112/03/08,"15,800,000",4,2,2
120.97260800912876,24.818293970076382,42,25.13,公寓(5樓含以下無電梯),住家用,一層/四層,無,無,0,112/03/20,"8,000,000",3,2,1
120.96311753023052,24.797336524724813,23,13.04,住宅大樓(11層含以上有電梯),住家用,十層/十四層,有,有,0,112/03/12,"3,980,000",1,1,1
120.96391025178252,24.82643592533132,3,35.72,華廈(10層含以下有電梯),住家用,六層/十層,有,有,1,112/03/05,"12,850,000",2,2,1
120.96311753023052,24.797336524724813,23,11.67,住宅大樓(11層含以上有電梯),住家用,十一層/十四層,有,有,0,112/03/18,"3,700,000",1,1,1
120.96868178453312,24.814121987741284,27,31.22,住宅大樓(11層含以上有電梯),住家用,五層/十二層,有,有,1,112/03/12,"9,400,000",3,2,2
120.93322485753392,24.839742518121398,24,60.29,透天厝,住家用,全/三層,無,無,0,112/03/28,"15,500,000",5,2,3
120.97388311670704,24.82310643579558,28,32.16,華廈(10層含以下有電梯),住家用,三層/八層,有,有,0,112/03/08,"8,880,000",3,2,2
120.93976790438656,24.77199458141564,30,86.93,透天厝,住家用,全/三層,無,有,0,112/03/10,"13,380,000",3,3,4
120.95266209254792,24.79985255561464,7,39.34,住宅大樓(11層含以上有電梯),住家用,八層/十二層,有,有,1,112/03/05,"11,500,000",2,2,1
120.9503750815197,24.75566560733057,25,9.50,公寓(5樓含以下無電梯),住家用,四層/四層,無,有,0,112/03/05,"1,100,000",1,1,1
120.92575526034216,24.78921494112924,18,10.84,華廈(10層含以下有電梯),住家用,七層/八層,有,有,0,112/03/16,"1,560,000",1,1,1
120.961324692233,24.773879661789064,27,61.76,透天厝,住家用,全/三層,無,有,0,112/03/13,"4,880,000",4,2,3
120.97100733708022,24.81015889578576,39,31.53,公寓(5樓含以下無電梯),住家用,四層/五層,無,無,0,112/03/03,"9,380,000",4,2,2
120.96617752635552,24.81990877680518,32,23.02,華廈(10層含以下有電梯),住家用,三層/七層,有,有,0,112/03/30,"4,500,000",2,1,1
120.95152489063916,24.79920213692964,15,47.59,住宅大樓(11層含以上有電梯),住家用,十一層/十五層,有,有,1,112/03/26,"14,350,000",3,2,2
120.92558495406008,24.842546793167028,2,61.59,華廈(10層含以下有電梯),住家用,六層/九層,有,有,1,112/03/14,"16,200,000",3,2,2
121.02284377769162,24.77674498696588,10,268.26,透天厝,住商用,全/六層,有,有,4,112/03/22,"69,000,000",0,0,0
120.9775143870121,24.7647640092935,30,29.73,公寓(5樓含以下無電梯),住家用,一層/五層,無,有,1,112/03/20,"7,680,000",2,2,2
120.96830564222644,24.77616553725652,18,23.70,華廈(10層含以下有電梯),住家用,地下四層/四層,有,有,0,112/03/04,"5,300,000",1,1,1
120.95549961400924,24.80313081621968,14,15.54,華廈(10層含以下有電梯),辦公用,三層/十層,有,有,0,112/03/08,"6,450,000",3,2,1
120.97561470995063,24.8212648965014,29,38.03,華廈(10層含以下有電梯),住家用,三層/六層,有,有,1,112/03/10,"9,700,000",3,2,2
