longitude,latitude,house_age,area,elevator,janitor,parking_space,closing_year,bedroom,living_room,bathroom,residential,property_type_apartment,property_type_detached_house,property_type_mansion,property_type_residential_building,sale_floor_all,sale_floor_basement,sale_floor_other,sale_floor,total_floor,price
120.9085134,24.75345194,3,48.45,0,1,0,112,4,2,3,1,0,1,0,0,1,0,0,0,4,13150000
120.9626984,24.80966048,28,31.61,1,1,1,112,3,2,1,1,0,0,1,0,0,0,0,2,7,9580000
120.9647929,24.81882503,19,57.34,1,1,1,112,4,2,2,1,0,0,0,1,0,0,0,2,13,16500000
120.9526621,24.79985256,8,32.75,1,1,1,112,2,2,1,1,0,0,0,1,0,0,0,2,12,10250000
120.9641441,24.80440617,38,57.3,1,0,0,112,0,0,0,1,0,0,1,0,0,0,0,4,5,18400000
120.9271733,24.83356415,4,42.79,1,1,1,112,2,2,1,1,0,0,0,1,0,0,0,7,15,9900000
120.9675915,24.8222836,25,33.16,1,1,1,112,2,1,1,1,0,0,0,1,0,0,0,15,21,6700000
121.0122937,24.79311516,9,70.41,1,1,1,112,4,2,2,1,0,0,0,1,0,0,0,27,28,37500000
120.9202946,24.76031141,25,38.34,0,0,0,112,5,2,2,1,0,1,0,0,1,0,0,0,2,7800000
121.0147949,24.78363487,8,33.08,1,1,1,112,3,2,2,1,0,0,1,0,0,0,0,5,7,14600000
120.9851425,24.81138886,12,55.39,1,1,1,112,4,2,2,0,0,0,0,1,0,0,0,3,14,23500000
121.0253949,24.77564309,20,28.2,1,1,1,112,1,1,1,1,0,0,1,0,0,0,0,3,10,10700000
120.9554996,24.80313082,14,19.59,1,1,1,112,2,2,1,0,0,0,1,0,0,0,0,3,10,7400000
120.9295111,24.77591756,15,46.92,0,1,0,112,4,2,3,1,0,1,0,0,1,0,0,0,4,9100000
120.9767846,24.80727977,9,12.58,1,1,0,112,1,1,1,1,0,0,0,1,0,0,0,4,12,6000000
120.968217,24.81357114,23,44.54,1,1,1,112,3,2,2,0,0,0,0,1,0,0,0,7,12,8100000
120.983947,24.80022033,30,44.48,1,1,1,112,3,2,2,1,0,0,1,0,0,0,0,1,5,12250000
120.9701769,24.80820855,40,25.7,0,0,0,112,4,2,2,1,1,0,0,0,0,0,0,2,5,9000000
120.9209625,24.78296466,1,28.55,1,1,1,112,3,2,2,1,0,0,1,0,0,0,0,4,5,10100000
120.9853603,24.80989915,9,61.92,1,1,1,112,3,2,2,1,0,0,0,1,0,0,0,15,15,23000000
120.9738159,24.81360834,16,37.32,1,1,0,112,3,2,1,1,0,0,0,1,0,0,0,10,28,15260000
120.9293966,24.83844968,5,37.15,1,1,1,112,2,2,1,1,0,0,0,1,0,0,0,12,15,10460000
121.0209658,24.7825868,27,45.64,1,1,1,112,3,2,2,1,0,0,0,1,0,0,0,7,16,15100000
120.966804,24.77063969,25,31.67,1,1,1,112,3,2,2,1,0,0,0,1,0,0,0,7,11,8060000
120.9601004,24.76775791,44,20.09,0,0,0,112,1,1,1,1,0,1,0,0,1,0,0,0,2,1928773
120.9616894,24.80986787,21,11.55,1,1,0,112,1,1,1,0,0,0,0,1,0,0,0,4,12,3500000
120.9553782,24.81072384,31,13.9,1,1,0,112,0,0,0,1,0,0,0,1,0,0,0,2,12,4100000
120.9675139,24.81634277,25,33.21,0,0,0,112,4,2,1,1,0,1,0,0,1,0,0,0,2,9760000
120.9567246,24.8075552,51,21.64,0,0,0,112,5,4,3,1,0,1,0,0,1,0,0,0,1,18900000
121.0130938,24.78288564,32,17.19,1,1,0,112,1,1,1,1,0,0,1,0,0,0,0,2,7,3350000
120.9452751,24.79650043,16,76.03,0,0,0,112,4,2,4,0,0,1,0,0,1,0,0,0,4,20000000
120.9567675,24.79775916,30,22.31,1,0,0,112,2,2,1,1,0,0,1,0,0,0,0,6,7,6500000
120.9779733,24.79778184,27,40.3,1,0,1,112,2,2,1,1,0,0,1,0,0,0,0,2,7,13500000
120.9530822,24.81360327,48,29.87,0,0,0,112,3,2,2,1,0,1,0,0,1,0,0,0,2,9450000
120.9674475,24.80565288,67,40.76,0,0,0,112,0,0,0,0,0,1,0,0,1,0,0,0,2,25000000
120.9711649,24.77020722,37,73.03,0,0,0,112,5,2,2,0,0,1,0,0,1,0,0,0,3,15390000
121.0186419,24.78331842,26,35.93,1,1,1,112,3,2,2,1,0,0,1,0,0,0,0,7,7,12050000
120.9673581,24.76924037,1,52.72,1,1,1,112,0,0,0,0,0,0,1,0,0,0,0,3,6,18880000
120.9673581,24.76924037,1,45.07,1,1,1,112,0,0,0,0,0,0,1,0,0,0,0,5,6,15650000
120.9673581,24.76924037,1,58.46,1,1,2,112,0,0,0,0,0,0,1,0,0,0,0,5,6,19220000
120.9631761,24.79998192,25,31.57,1,0,1,112,3,2,2,1,0,0,1,0,0,0,0,4,5,14800000
120.9779029,24.80428243,24,36.91,1,1,1,112,3,2,2,1,0,0,0,1,0,0,0,10,12,12280000
120.9713412,24.82089397,29,34.33,1,1,0,112,3,2,2,1,0,0,1,0,0,0,0,1,7,13400000
121.0061222,24.79401841,24,1088.4,1,1,53,112,3,2,2,0,0,0,1,0,0,1,0,0,10,160211000
121.0090103,24.79491208,28,38.15,1,1,1,112,3,2,2,1,0,0,1,0,0,0,0,2,7,15400000
120.9873487,24.80809361,3,34.24,1,1,1,112,2,2,1,1,0,0,0,1,0,0,0,3,15,16990000
120.9743597,24.81493564,42,27.66,0,0,0,112,3,2,2,1,1,0,0,0,0,0,0,3,5,6380000
120.9750447,24.80252141,15,11.53,1,1,0,112,1,1,1,0,0,0,1,0,0,0,0,5,9,6470000
121.0156555,24.78553078,34,53.1,0,1,1,112,4,2,2,1,1,0,0,0,0,0,0,1,5,14580000
120.9262377,24.79291691,31,82.73,0,0,0,112,6,5,3,1,0,1,0,0,1,0,0,0,3,17300000
120.9616247,24.79515122,30,35.13,1,1,0,112,3,2,2,1,0,0,1,0,0,0,0,7,7,9450000
120.9805623,24.81313085,20,12.17,1,1,0,112,1,1,1,1,0,0,0,1,0,0,0,6,13,3680000
120.9890899,24.80452745,25,31.85,0,0,0,112,6,2,2,1,0,1,0,0,1,0,0,0,2,14260000
121.0105332,24.7922034,12,75.4,1,1,2,112,3,2,2,1,0,0,0,1,0,0,0,9,15,37580000
120.9668107,24.8195568,11,87.07,1,0,0,112,5,3,5,0,0,1,0,0,1,0,0,0,5,27500000
121.0097221,24.79102972,10,36.14,1,1,1,112,2,2,1,1,0,0,0,1,0,0,0,13,14,17350000
120.9759133,24.81196548,42,19.05,0,0,0,112,3,2,2,0,0,1,0,0,1,0,0,0,5,4560000
120.9648656,24.80635653,45,35.78,0,0,0,112,3,2,2,0,0,1,0,0,1,0,0,0,4,13048500
120.9311654,24.84245919,8,43.6,1,1,1,112,3,2,2,1,0,0,0,1,0,0,0,5,15,11450000
120.9642836,24.80095728,26,55.06,1,1,1,112,3,2,2,1,0,0,1,0,0,0,0,5,8,14750000
120.9554812,24.79926657,29,16.96,1,1,0,112,1,1,1,1,0,0,1,0,0,0,0,7,7,5000000
121.0197105,24.78672208,11,116.29,1,1,2,112,5,2,3,1,0,0,0,1,0,0,0,7,24,30000000
120.9880704,24.81232809,9,66.23,1,1,2,112,3,2,2,0,0,0,0,1,0,0,0,6,12,23000000
120.9802435,24.76472828,17,66.83,0,1,0,112,4,2,2,1,0,1,0,0,1,0,0,0,4,17500000
120.9311654,24.84245919,8,33.5,1,1,1,112,2,2,1,1,0,0,0,1,0,0,0,7,15,9600000
120.966804,24.77063969,25,27.86,1,1,1,112,2,1,1,1,0,0,1,0,0,0,0,6,10,8100000
121.0254751,24.78084357,16,10.78,1,1,0,112,1,1,1,0,0,0,1,0,0,0,0,3,7,5860000
120.9271733,24.83356415,4,43.36,1,1,1,112,2,2,1,1,0,0,0,1,0,0,0,3,15,9600000
120.97788,24.76613642,30,36.48,0,1,1,112,2,2,2,1,1,0,0,0,0,0,0,1,5,6500000
120.9805623,24.81313085,20,18.23,1,1,0,112,1,1,1,1,0,0,0,1,0,0,0,7,13,5100000
120.9506568,24.79336033,25,85.29,0,0,0,112,4,3,5,1,0,1,0,0,1,0,0,0,3,30000000
120.9735389,24.81343676,27,23.59,1,1,0,112,2,2,1,0,0,0,0,1,0,0,0,14,14,6850000
121.010681,24.78608197,36,48.44,0,0,0,112,5,2,3,0,0,1,0,0,1,0,0,0,3,17000000
120.9515249,24.79920214,15,31.64,1,1,1,112,1,1,1,1,0,0,0,1,0,0,0,10,15,8400000
120.9812364,24.8031814,45,73.76,0,0,0,112,5,2,4,0,0,1,0,0,1,0,0,0,3,24700000
120.9209625,24.78296466,1,25.79,1,1,1,112,3,2,2,1,0,0,1,0,0,0,0,2,5,9100000
121.0180586,24.78489852,15,17.98,1,1,1,112,1,1,1,0,0,0,0,1,0,0,0,11,13,8900000
121.0082288,24.79316962,23,139.26,1,1,5,112,3,2,2,0,0,0,1,0,0,0,0,6,10,23000000
120.9717284,24.81451082,33,38.47,0,0,0,112,3,2,2,1,1,0,0,0,0,0,0,4,5,6600000
120.9630048,24.81061759,3,24.23,1,1,0,112,1,2,1,1,0,0,0,1,0,0,0,9,12,9650000
120.9641362,24.79772499,49,48.7,0,0,0,112,4,2,4,1,0,1,0,0,1,0,0,0,2,25200000
120.9616247,24.79515122,30,31.25,1,1,0,112,3,2,2,1,0,0,1,0,0,0,0,3,7,7800000
120.9202447,24.76106077,28,65.21,0,1,0,112,5,4,3,1,0,1,0,0,1,0,0,0,4,6000000
120.9507154,24.79531956,7,47.54,1,1,1,112,3,2,2,1,0,0,0,1,0,0,0,3,14,16300000
120.9761981,24.82264638,28,28.68,1,1,1,112,2,2,1,1,0,0,1,0,0,0,0,5,7,7650000
120.9553782,24.81072384,31,19.97,1,1,0,112,1,1,1,1,0,0,0,1,0,0,0,6,12,5450000
120.9862317,24.80086159,32,12.41,1,1,0,112,1,1,1,1,0,0,1,0,0,0,0,2,5,3600000
120.9218072,24.79233683,25,56.9,0,0,0,112,9,1,9,1,0,1,0,0,1,0,0,0,4,12000000
120.985579,24.80036495,34,40.03,0,0,0,112,3,2,2,1,1,0,0,0,0,0,0,5,5,9400000
120.9691041,24.82621136,1,38.81,1,1,1,112,0,0,0,0,0,0,0,1,0,0,0,1,14,13200000
120.9776431,24.76376186,25,22.56,0,0,0,112,3,2,1,1,1,0,0,0,0,0,0,1,5,6000000
120.9506329,24.77887838,6,78.52,0,0,0,112,6,2,7,1,0,1,0,0,1,0,0,0,4,20500000
120.94034,24.8370189,44,33.89,0,0,0,112,6,3,4,1,0,1,0,0,1,0,0,0,2,6500000
121.0139947,24.79107453,2,24.71,1,1,0,112,2,2,1,1,0,0,0,1,0,0,0,20,24,15630000
120.914358,24.76613163,5,26.51,1,1,0,112,3,2,1,1,0,0,1,0,0,0,0,2,8,6550000
120.9729092,24.79818731,53,32.02,0,0,0,112,3,3,2,1,0,1,0,0,1,0,0,0,2,16500000
121.0157058,24.79239254,11,88.84,1,1,2,112,2,2,2,1,0,0,0,1,0,0,0,5,21,39800000
120.9971119,24.79754869,26,46.05,1,1,1,112,2,2,2,1,0,0,0,1,0,0,0,4,15,15500000
120.9572809,24.80056722,52,40.74,0,0,0,112,7,1,4,1,0,1,0,0,1,0,0,0,2,20000000
120.9306536,24.83755643,18,66.41,0,0,0,112,5,2,3,1,0,1,0,0,1,0,0,0,5,14800000
120.9596709,24.81186268,49,31.04,0,0,0,112,4,2,3,1,0,1,0,0,1,0,0,0,2,15780000
120.9631175,24.79733652,23,12.6,1,1,0,112,1,1,1,1,0,0,0,1,0,0,0,5,14,3950000
120.9528666,24.75605466,23,35.65,0,0,0,112,6,1,7,0,0,1,0,0,1,0,0,0,3,10000000
120.9244887,24.79019842,2,13.12,1,1,0,112,1,1,1,0,0,0,1,0,0,0,0,7,8,4100000
120.9776431,24.76376186,25,31.9,1,1,1,112,3,2,2,1,0,0,1,0,0,0,0,1,10,6000000
120.966804,24.77063969,25,27.86,1,1,1,112,2,2,1,1,0,0,1,0,0,0,0,7,10,7380000
121.0147949,24.78363487,8,30.99,1,1,1,112,2,2,1,1,0,0,1,0,0,0,0,4,7,12900000
120.9797469,24.77821703,45,16.4,0,0,0,112,4,2,2,1,0,1,0,0,1,0,0,0,1,12800000
121.0245061,24.78155699,33,91.89,0,0,0,112,8,2,4,1,0,1,0,0,1,0,0,0,3,33630000
121.0037288,24.79573391,12,58.23,1,1,1,112,3,2,2,1,0,0,0,1,0,0,0,10,14,22400000
120.9614702,24.81510441,26,10.53,1,1,0,112,1,1,1,1,0,0,0,1,0,0,0,4,14,2704000
120.968195,24.82240111,23,24.12,1,1,1,112,3,2,2,1,0,0,0,1,0,0,0,1,21,5150000
121.0139947,24.79107453,2,32.23,1,1,1,112,2,2,1,1,0,0,0,1,0,0,0,12,24,16500000
120.9689562,24.82457715,30,38.71,1,1,1,112,3,2,2,1,0,0,1,0,0,0,0,1,6,10600000
120.9873487,24.80809361,3,46.68,1,1,1,112,3,2,2,1,0,0,0,1,0,0,0,2,15,20800000
120.959368,24.80032402,9,32.82,1,1,1,112,3,2,2,0,0,0,1,0,0,0,1,0,9,13960000
121.0139447,24.78681302,11,82.22,1,1,2,112,3,2,2,1,0,0,0,1,0,0,0,15,22,33920000
121.0149534,24.78581075,17,52.42,1,1,1,112,3,2,2,1,0,0,0,1,0,0,0,6,13,22500000
120.9391325,24.79750023,11,47.52,1,1,1,112,3,2,2,1,0,0,0,1,0,0,0,6,11,15480000
120.9325921,24.83896577,15,34.33,1,1,1,112,3,2,2,1,0,0,0,1,0,0,0,5,14,8320000
120.978841,24.81340148,17,10.12,1,1,0,112,1,2,1,0,0,0,1,0,0,0,0,3,8,4680000
120.9788737,24.79577761,25,37.26,1,1,1,112,3,2,2,1,0,0,1,0,0,0,0,2,6,13880000
120.9775144,24.76476401,29,11.96,1,1,0,112,0,0,0,1,0,0,1,0,0,0,0,5,7,2750000
120.9492489,24.77766808,15,65.22,0,1,0,112,4,2,3,1,0,1,0,0,1,0,0,0,4,15200000
120.9470391,24.83487261,7,13.17,1,1,1,112,3,2,2,1,0,0,1,0,0,0,0,3,8,2700000
120.9608474,24.81384024,29,43.94,1,1,1,112,3,2,2,1,0,0,0,1,0,0,0,7,13,12700000
120.9595657,24.80047756,38,30.94,0,0,0,112,3,2,1,1,1,0,0,0,0,0,0,1,5,7510000
120.9636302,24.80305177,27,36.7,1,1,0,112,3,2,2,1,0,0,1,0,0,0,0,3,9,10350000
120.9515249,24.79920214,15,31.43,1,1,1,112,1,1,1,1,0,0,0,1,0,0,0,15,15,8250000
120.9637995,24.79902503,28,51.38,1,1,1,112,3,2,2,0,0,0,0,1,0,0,0,3,14,9150000
120.9617809,24.80176924,16,11.59,1,1,0,112,1,1,1,0,0,0,1,0,0,0,0,6,10,4900000
120.9558257,24.80396155,16,51.04,1,1,2,112,3,2,2,1,0,0,0,1,0,0,0,10,13,16700000
121.0048071,24.80313736,4,46.76,1,1,1,112,3,2,2,1,0,0,1,0,0,0,0,6,6,17900000
120.9669046,24.8012468,10,11.26,1,1,0,112,1,1,1,1,0,0,1,0,0,0,0,7,10,4400000
120.9775144,24.76476401,29,11.84,1,1,0,112,0,0,0,1,0,0,1,0,0,0,0,7,7,1550000
120.9695047,24.7658641,16,67.75,1,1,1,112,4,2,2,1,0,0,0,1,0,0,0,4,14,15200000
120.9686818,24.81412199,27,10.41,1,1,0,112,1,1,1,1,0,0,0,1,0,0,0,6,12,3500000
121.0125901,24.78980162,4,50.7,1,1,1,112,3,2,2,1,0,0,0,1,0,0,0,27,29,25000000
120.9740526,24.81692187,30,15.99,1,1,0,112,1,1,1,1,0,0,1,0,0,0,0,8,9,3700000
121.0131831,24.78623527,28,26.77,1,1,1,112,2,2,1,1,0,0,0,1,0,0,0,3,13,9250000
120.9347029,24.77580254,25,79.84,0,1,0,112,4,3,3,0,0,1,0,0,1,0,0,0,2,16600000
121.0180586,24.78489852,15,11.97,1,1,0,112,1,1,1,0,0,0,0,1,0,0,0,5,13,6750000
120.9596299,24.81614221,30,23.3,1,1,0,112,3,1,1,1,0,0,1,0,0,0,0,2,7,6200000
120.9752705,24.81124309,25,19.86,1,1,0,112,4,2,2,1,0,0,1,0,0,0,0,6,7,4600000
120.9410422,24.83761506,29,37.17,1,1,1,112,3,2,2,1,0,0,1,0,0,0,0,3,6,5600000
120.9710073,24.8101589,39,27.2,0,0,0,112,3,1,2,1,1,0,0,0,0,0,0,3,4,16550000
120.9734494,24.81570292,45,21.59,0,0,0,112,2,2,1,1,1,0,0,0,0,0,0,4,4,3600000
121.0257613,24.77816201,25,51,1,1,1,112,3,2,2,1,0,0,0,1,0,0,0,11,14,17500000
120.9779917,24.80570898,10,62.72,1,1,2,112,2,2,2,1,0,0,0,1,0,0,0,10,18,22700000
121.0130246,24.78340931,29,36.11,1,1,1,112,3,2,2,1,0,0,0,1,0,0,0,13,13,12800000
120.9201856,24.80716097,41,38.32,0,0,0,112,3,2,2,1,0,1,0,0,1,0,0,0,2,9900000
121.0181869,24.78276774,28,30.46,1,1,1,112,2,2,2,1,0,0,0,1,0,0,0,3,13,12300000
120.9225785,24.79255392,28,28.08,1,1,0,112,3,2,2,1,0,0,1,0,0,0,0,5,7,5800000
120.9386623,24.78816443,31,28.78,0,0,0,112,3,2,2,1,1,0,0,0,0,0,0,4,5,3900000
120.9676058,24.76729023,26,121.47,0,1,0,112,5,2,4,1,0,1,0,0,1,0,0,0,3,33060000
121.0064491,24.80387765,51,50.65,0,0,0,112,3,2,1,1,0,1,0,0,1,0,0,0,2,10680000
120.9515249,24.79920214,15,50.51,1,1,1,112,4,2,2,1,0,0,0,1,0,0,0,12,15,15000000
120.9761534,24.79763711,30,33.82,1,1,0,112,3,2,2,1,0,0,1,0,0,0,0,1,6,7900000
120.9873487,24.80809361,3,46.63,1,1,1,112,3,2,2,1,0,0,0,1,0,0,0,9,15,22500000
120.9930467,24.79997726,25,28.33,1,1,0,112,3,2,1,1,0,0,0,1,0,0,0,12,12,8800000
121.0252775,24.78165618,32,58.29,1,1,1,112,4,2,2,1,0,0,0,1,0,0,0,5,12,17880000
120.9834315,24.80917666,26,37.64,1,1,1,112,3,2,2,1,0,0,0,1,0,0,0,4,12,7000000
120.9503751,24.75566561,25,9.52,0,1,0,112,0,0,0,1,1,0,0,0,0,0,0,4,4,1150000
120.9518978,24.75551261,21,45.86,0,1,0,112,5,5,5,1,0,1,0,0,1,0,0,0,4,5380000
120.9294517,24.84592536,46,45.53,0,0,0,112,6,3,2,1,0,1,0,0,1,0,0,0,2,10800000
121.0209663,24.78544889,2,140.48,1,1,2,112,3,2,2,0,0,0,0,1,0,0,1,0,14,60500000
120.9994165,24.79497556,25,55.16,0,0,0,112,5,2,3,0,0,1,0,0,1,0,0,0,3,25500000
120.9741424,24.81331046,29,31.16,1,1,1,112,2,2,1,1,0,0,0,1,0,0,0,7,12,6300000
120.9070026,24.75084172,39,28.75,0,0,0,112,4,2,2,1,0,1,0,0,1,0,0,0,2,3000000
120.9282409,24.81800841,1,88.97,1,0,0,112,6,2,6,1,0,1,0,0,1,0,0,0,4,21000000
120.9663626,24.79405086,23,38.24,1,1,1,112,4,2,2,1,0,0,1,0,0,0,0,3,8,10200000
120.955611,24.79574544,17,40.83,1,1,1,112,3,2,2,1,0,0,1,0,0,0,0,6,7,11500000
120.9775144,24.76476401,29,11.84,1,0,0,112,0,0,0,1,0,0,1,0,0,0,0,2,7,2600000
120.9503751,24.75566561,25,9.86,0,1,0,112,1,1,1,1,1,0,0,0,0,0,0,4,4,950000
120.9570927,24.80135265,25,26.96,1,1,0,112,2,2,1,1,0,0,1,0,0,0,0,4,7,11500000
120.965052,24.81200848,26,8.65,1,1,0,112,0,0,0,0,0,0,0,1,0,0,0,11,12,2000000
120.9614702,24.81510441,26,10.53,1,1,0,112,3,2,2,1,0,0,0,1,0,0,0,10,14,2800000
120.9663888,24.80694374,24,63.92,1,1,2,112,4,2,2,1,0,0,1,0,0,0,0,6,7,16880000
121.0180586,24.78489852,15,18.79,1,1,1,112,0,0,0,0,0,0,0,1,0,0,0,11,13,8680000
120.9300108,24.73119876,14,123.51,0,1,0,112,3,2,2,1,0,1,0,0,1,0,0,0,3,24000000
121.0189682,24.7831649,29,37.46,1,1,1,112,3,2,2,1,0,0,1,0,0,0,0,6,7,12880000
120.9751504,24.81826733,43,25.94,0,0,0,112,3,1,1,1,1,0,0,0,0,0,0,3,5,5500000
120.9469054,24.7771436,25,26.11,0,0,0,112,0,0,0,1,0,1,0,0,1,0,0,0,2,5900000
120.9670525,24.76583649,23,76.12,0,1,0,112,3,2,4,1,0,1,0,0,1,0,0,0,3,20000000
120.9540089,24.79548313,29,33.99,1,1,0,112,3,2,2,1,0,0,1,0,0,0,1,0,7,12000000
120.9283839,24.77571841,28,59.99,0,1,0,112,4,3,3,1,0,1,0,0,1,0,0,0,4,9800000
120.9579797,24.81075168,43,47.7,0,0,0,112,4,3,3,1,0,1,0,0,1,0,0,0,2,26800000
120.9657712,24.82250892,1,39.88,1,0,1,112,2,2,1,1,0,0,0,1,0,0,0,7,23,14780000
120.9314157,24.83707826,28,26.93,0,0,0,112,2,2,2,1,1,0,0,0,0,0,0,4,5,4075000
120.9314157,24.83707826,28,26.93,0,0,0,112,2,2,1,1,1,0,0,0,0,0,0,5,5,4075000
121.0023639,24.79639304,16,16.05,1,1,1,112,1,1,1,1,0,0,1,0,0,0,0,3,6,7500000
120.930764,24.83482986,25,44.28,1,0,1,112,3,2,2,1,0,0,0,1,0,0,0,11,12,7620000
120.9518138,24.7938302,25,32.21,1,1,0,112,3,2,2,1,0,0,1,0,0,0,0,3,8,8650000
120.9517231,24.79816392,13,58.33,1,1,2,112,3,2,2,1,0,0,0,1,0,0,0,10,15,16550000
120.9909101,24.80171967,11,61.26,1,1,1,112,3,2,2,0,0,0,0,1,0,0,0,9,14,29500000
121.0131831,24.78623527,28,26.6,1,1,1,112,4,2,2,1,0,0,0,1,0,0,0,6,13,11000000
120.9272737,24.72922018,2,73.89,0,1,0,112,3,2,3,1,0,1,0,0,1,0,0,0,3,23800000
121.0099094,24.7837075,28,77.04,0,0,0,112,4,3,4,1,0,1,0,0,1,0,0,0,4,28280000
121.024516,24.78146672,33,13.43,1,1,0,112,0,0,0,1,0,0,1,0,0,0,0,4,7,3500000
120.9683056,24.77616554,18,25.57,1,1,1,112,1,1,1,1,0,0,1,0,0,1,0,0,4,4900000
120.9637995,24.79902503,28,88.01,1,1,1,112,5,2,2,0,0,0,0,1,0,0,0,3,14,20000000
120.985522,24.78041166,25,20.03,0,0,0,112,4,2,2,1,0,1,0,0,1,0,0,0,1,3800000
120.9592127,24.82158635,9,16.74,1,1,1,112,2,1,2,0,0,0,1,0,0,0,1,0,9,4300000
121.014399,24.78148607,33,67.45,0,0,1,112,5,2,3,0,0,1,0,0,1,0,0,0,4,23000000
120.9271733,24.83356415,4,43.11,1,1,1,112,2,2,1,1,0,0,0,1,0,0,0,2,15,9000000
121.0151411,24.78407723,25,52.82,0,0,0,112,3,2,2,0,0,1,0,0,1,0,0,0,3,25500000
120.9201053,24.80894859,26,64.75,1,1,0,112,4,3,3,1,0,1,0,0,1,0,0,0,4,5200000
120.9667522,24.81653221,26,48.92,1,0,0,112,3,2,2,1,0,0,1,0,0,0,0,3,7,10650000
120.9963897,24.80251442,15,61.86,1,1,2,112,4,2,2,1,0,0,0,1,0,0,0,5,13,25000000
120.9537709,24.79699083,31,38.6,1,1,0,112,3,2,2,0,0,0,1,0,0,0,0,1,8,8200000
120.9209625,24.78296466,1,25.62,1,1,1,112,3,2,2,1,0,0,1,0,0,0,0,2,5,8000000
120.9713412,24.82089397,29,30.33,1,1,0,112,3,2,2,1,0,0,1,0,0,0,0,2,7,8600000
121.0180586,24.78489852,15,19.29,1,1,1,112,1,1,1,0,0,0,0,1,0,0,0,13,13,9260000
120.9763008,24.80290985,27,9.53,1,1,0,112,1,1,1,1,0,0,0,1,0,0,0,7,12,3200000
120.9602794,24.7957016,18,8,1,1,0,112,0,0,0,1,0,0,1,0,0,0,0,3,5,2500000
120.9672058,24.82196752,25,21.63,1,1,0,112,2,1,1,1,0,0,0,1,0,0,0,11,20,6900000
120.9812859,24.80317238,45,73.76,1,0,0,112,3,2,3,0,0,1,0,0,1,0,0,0,3,32000000
121.0037288,24.79573391,12,50.95,1,1,1,112,3,2,2,1,0,0,0,1,0,0,0,12,12,21200000
120.9325921,24.83896577,15,41,1,1,1,112,3,2,2,1,0,0,0,1,0,0,0,2,14,8000000
120.9503751,24.75566561,25,9.5,0,1,0,112,1,1,1,1,1,0,0,0,0,0,0,2,4,850000
120.9939368,24.80170177,25,39.31,1,1,0,112,3,2,2,1,0,0,0,1,0,0,0,4,12,11860000
120.9520561,24.75531404,16,59.59,0,0,0,112,0,0,0,1,0,1,0,0,1,0,0,0,4,8000000
120.9843905,24.81312227,47,28.46,0,0,0,112,3,1,1,1,1,0,0,0,0,0,0,1,1,6400000
120.9752227,24.80274715,47,32.46,0,0,0,112,3,2,2,1,1,0,0,0,0,0,1,0,4,13000000
120.9779917,24.80570898,10,71.49,1,1,2,112,3,2,2,1,0,0,0,1,0,0,0,18,18,28700000
120.9614702,24.81510441,26,24.66,1,1,1,112,2,1,1,1,0,0,0,1,0,0,0,9,14,4100000
120.9581464,24.81521187,35,40.55,0,0,0,112,6,3,4,1,0,1,0,0,1,0,0,0,2,10000000
120.9723451,24.79946023,25,27.62,1,1,0,112,3,2,2,1,0,0,1,0,0,0,0,6,7,7650000
120.9763305,24.80262093,25,22.45,1,1,0,112,1,1,1,1,0,0,1,0,0,0,0,2,7,11350000
120.963628,24.81052746,32,32.11,1,0,0,112,3,2,3,0,0,0,1,0,0,0,1,0,5,16000000
120.9629996,24.79483557,41,42.56,0,0,0,112,5,3,3,1,0,1,0,0,1,0,0,0,2,14500000
120.9604261,24.80097437,25,76.09,1,1,1,112,4,2,2,1,0,0,0,1,0,0,0,13,14,13400000
120.9939368,24.80170177,25,42.68,1,1,0,112,3,2,2,1,0,0,0,1,0,0,0,8,12,14500000
120.9745664,24.81962153,39,36.45,0,0,0,112,4,2,2,1,0,1,0,0,1,0,0,0,2,14060000
120.9799053,24.77717876,44,109.58,0,0,0,112,3,2,2,1,0,1,0,0,1,0,0,0,1,72212464
120.9785156,24.80789398,25,72.16,0,0,0,112,0,0,0,1,0,1,0,0,1,0,0,0,3,43000000
120.9830074,24.79969657,34,45.4,0,0,0,112,4,2,2,1,1,0,0,0,0,0,0,1,5,13800000
120.9740466,24.79822361,33,55.77,1,1,0,112,4,2,2,1,0,0,1,0,0,0,0,5,9,15450000
120.9745161,24.82402747,12,53.12,1,1,2,112,3,2,2,1,0,0,0,1,0,0,0,3,13,16800000
120.9628781,24.771027,9,187.51,0,1,0,112,3,2,2,1,0,1,0,0,1,0,0,0,5,38800000
120.9629473,24.77109022,9,187.51,0,1,0,112,3,2,2,1,0,1,0,0,1,0,0,0,5,38800000
120.9662154,24.82600309,3,47.36,1,1,1,112,3,2,2,1,0,0,0,1,0,0,0,2,15,21800000
120.9509901,24.8008542,29,117.72,0,1,0,112,4,3,4,1,0,1,0,0,1,0,0,0,4,25800000
120.9192853,24.76146655,28,64.07,0,1,1,112,4,2,3,1,0,1,0,0,1,0,0,0,4,5500000
120.9643336,24.79888071,28,49.6,1,1,1,112,3,2,2,1,0,0,0,1,0,0,0,11,12,11700000
120.9333707,24.80760079,4,38.82,1,1,1,112,2,2,1,1,0,0,1,0,0,0,0,2,8,10070000
120.9740339,24.81173946,28,113.76,0,0,0,112,6,2,5,1,0,1,0,0,1,0,0,0,5,29000000
120.9631761,24.79998192,25,31.57,1,1,1,112,3,2,2,1,0,0,1,0,0,0,0,2,5,13800000
